imgAbsPath_origin,imgAbsPath_current,cosine_similarity
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000307_id_00000019_bbox_0373_0280_0437_0496.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/010_inliers_00000000_frame_00000307_id_00000019_bbox_0373_0280_0437_0496.png,0.32400045
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000680_id_00000034_bbox_0291_0163_0368_0352.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/011_inliers_00000000_frame_00000680_id_00000034_bbox_0291_0163_0368_0352.png,0.3227281
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000979_id_00000049_bbox_0603_0001_0707_0144.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/012_inliers_00000000_frame_00000979_id_00000049_bbox_0603_0001_0707_0144.png,0.31997177
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000749_id_00000038_bbox_0219_0004_0253_0058.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/013_inliers_00000000_frame_00000749_id_00000038_bbox_0219_0004_0253_0058.png,0.31983408
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000814_id_00000043_bbox_0034_0326_0103_0541.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/014_inliers_00000000_frame_00000814_id_00000043_bbox_0034_0326_0103_0541.png,0.3190437
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000508_id_00000028_bbox_0670_0393_0706_0514.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/015_inliers_00000000_frame_00000508_id_00000028_bbox_0670_0393_0706_0514.png,0.30766052
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000174_id_00000010_bbox_0199_0089_0288_0292.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/016_inliers_00000000_frame_00000174_id_00000010_bbox_0199_0089_0288_0292.png,0.3014134
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000210_id_00000012_bbox_0270_0129_0359_0330.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/017_inliers_00000000_frame_00000210_id_00000012_bbox_0270_0129_0359_0330.png,0.29842666
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000132_id_00000007_bbox_0472_0008_0548_0203.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/018_inliers_00000000_frame_00000132_id_00000007_bbox_0472_0008_0548_0203.png,0.29271233
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000522_id_00000029_bbox_0363_0001_0460_0157.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/019_inliers_00000000_frame_00000522_id_00000029_bbox_0363_0001_0460_0157.png,0.29257187
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000242_id_00000016_bbox_0558_0146_0654_0379.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/020_inliers_00000000_frame_00000242_id_00000016_bbox_0558_0146_0654_0379.png,0.28746057
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000762_id_00000040_bbox_0606_0003_0699_0114.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/021_inliers_00000000_frame_00000762_id_00000040_bbox_0606_0003_0699_0114.png,0.28708684
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000242_id_00000017_bbox_0090_0177_0171_0377.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/022_inliers_00000000_frame_00000242_id_00000017_bbox_0090_0177_0171_0377.png,0.2821006
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000858_id_00000044_bbox_0375_0122_0453_0309.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/023_inliers_00000000_frame_00000858_id_00000044_bbox_0375_0122_0453_0309.png,0.2777315
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000639_id_00000033_bbox_0508_0093_0578_0282.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/024_inliers_00000000_frame_00000639_id_00000033_bbox_0508_0093_0578_0282.png,0.2754485
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000831_id_00000042_bbox_0497_0063_0581_0252.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/025_inliers_00000000_frame_00000831_id_00000042_bbox_0497_0063_0581_0252.png,0.27121907
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000529_id_00000030_bbox_0324_0000_0403_0172.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/026_inliers_00000000_frame_00000529_id_00000030_bbox_0324_0000_0403_0172.png,0.26415783
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000440_id_00000026_bbox_0394_0297_0481_0511.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/027_inliers_00000000_frame_00000440_id_00000026_bbox_0394_0297_0481_0511.png,0.25231582
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000790_id_00000039_bbox_0159_0295_0231_0509.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/028_inliers_00000000_frame_00000790_id_00000039_bbox_0159_0295_0231_0509.png,0.25106037
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000604_id_00000032_bbox_0013_0074_0122_0199.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/029_inliers_00000000_frame_00000604_id_00000032_bbox_0013_0074_0122_0199.png,0.25009006
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000322_id_00000020_bbox_0280_0305_0346_0539.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/030_inliers_00000000_frame_00000322_id_00000020_bbox_0280_0305_0346_0539.png,0.24959716
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000459_id_00000027_bbox_0109_0205_0198_0409.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/031_inliers_00000000_frame_00000459_id_00000027_bbox_0109_0205_0198_0409.png,0.24940774
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000323_id_00000021_bbox_0068_0311_0139_0553.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/032_inliers_00000000_frame_00000323_id_00000021_bbox_0068_0311_0139_0553.png,0.24872449
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000076_id_00000004_bbox_0012_0075_0117_0205.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/033_inliers_00000000_frame_00000076_id_00000004_bbox_0012_0075_0117_0205.png,0.24850982
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000127_id_00000008_bbox_0303_0055_0385_0230.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/034_inliers_00000000_frame_00000127_id_00000008_bbox_0303_0055_0385_0230.png,0.24814610000000004
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000353_id_00000023_bbox_0075_0366_0153_0576.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/035_inliers_00000000_frame_00000353_id_00000023_bbox_0075_0366_0153_0576.png,0.23369165
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000313_id_00000018_bbox_0122_0300_0207_0540.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/036_inliers_00000000_frame_00000313_id_00000018_bbox_0122_0300_0207_0540.png,0.22437112
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000536_id_00000031_bbox_0288_0003_0359_0184.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/037_inliers_00000000_frame_00000536_id_00000031_bbox_0288_0003_0359_0184.png,0.22349918
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000002_id_00000001_bbox_0061_0040_0162_0229.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/038_inliers_00000000_frame_00000002_id_00000001_bbox_0061_0040_0162_0229.png,0.21729778
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000692_id_00000035_bbox_0593_0107_0667_0320.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/039_inliers_00000000_frame_00000692_id_00000035_bbox_0593_0107_0667_0320.png,0.21530321
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/gallery_inliers_top_1/inliers_00000000_frame_00000110_id_00000005_bbox_0329_0041_0406_0249.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/8_yolov3-FFPRID_re3_Bot_V2/A-B/A-B_000004/tau_01000/seq_00001/max_tracklet_40_tau_frameStart_00001000.avi/outcome_otherCam_person_0006_all/040_inliers_00000000_frame_00000110_id_00000005_bbox_0329_0041_0406_0249.png,0.21101639999999997
